Bill_No,Congress_Name,Bill_URL,Short_Title,Long_Title,Author,Date_Filed,Scope,Subjects,Primary_Committee,Legislative_Status
Senate Bill No. 940,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-940-15th-congress-republic,PRIVATE LAND FORESTRY AND INCENTIVE ACT OF 2010,"AN ACT INSTITUTIONALIZING PRIVATE LAND FORESTRY TO ENHANCE REFORESTATION AND ENVIRONMENTAL PROTECTION AND PROVIDING INCENTIVES THEREOF, AND FOR OTHER PURPOSES","LAPID, MANUEL ""LITO"" M.","August 7, 2010",NATIONAL,PRIVATE LAND FORESTRY,ENVIRONMENT AND NATURAL RESOURCES,PENDING IN THE COMMITTEE
Senate Bill No. 2402,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2402-15th-congress-republic,COMBAT DUTY PAY INCREASE,AN ACT INCREASING THE COMBAT DUTY PAY OF ALL OFFICERS AND ENLISTED PERSONNEL OF THE ARMED FORCES OF THE PHILIPPINES (AFP) FROM TWO HUNDRED FORTY PESOS (P240.00) PER MONTH TO TWENTY-FIVE PER CENTUM (25%) OF THEIR BASE PAY AND PROVIDING FUNDS THEREFOR,"REVILLA JR., RAMON BONG","December 8, 2010",NATIONAL,ARMED FORCES OF THE PHILIPPINES (AFP),NATIONAL DEFENSE AND SECURITY,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 43,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-43-15th-congress-republic,MINIMUM AGE OF CRIMINAL RESPONSIBILITY,"AN ACT TO LOWER THE AGE OF EXEMPTION FROM CRIMINAL RESPONSIBILITY AMENDING SECTIONS 6, 20, 22, 23, 58 AND 64 OF R.A. 9344 OTHERWISE KNOWN AS 'THE JUVENILE JUSTICE AND WELFARE ACT OF 2006' AND FOR OTHER PURPOSES","SOTTO III, VICENTE C.","January 7, 2010",NATIONAL,JUVENILE JUSTICE AND WELFARE ACT (R.A.NO. 9344) CRIMINAL RESPONSIBILITY AGE,JUSTICE AND HUMAN RIGHTS,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 999,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-999-15th-congress-republic,DIPHTHERIA RESEARCH AND DEVELOPMENT ACT OF 2010,"AN ACT ESTABLISHING A HOLISTIC RESEARCH AND DEVELOPMENT PROGRAM ON DIPHTHERIA DISEASE, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES","LAPID, MANUEL ""LITO"" M.","August 7, 2010",NATIONAL,DIPHTHERIA,HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 1561,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1561-15th-congress-republic,ANTI-COMPUTER PORNOGRAPHY ACT,AN ACT TO PUNISH TRANSMISSION OF INDECENT MATERIAL BY COMPUTER TO MINORS,Miriam Defensor Santiago,"July 19, 2010",NATIONAL,ANTI-OBSCENITY/ANTI-SMUT CAMPAIGN pornography,PUBLIC INFORMATION AND MASS MEDIA,PENDING IN THE COMMITTEE
Senate Bill No. 2125,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2125-15th-congress-republic,BARANGAY SECURITY DEVELOPMENT OFFICERS BENEFITS AND INCENTIVES,"AN ACT UPGRADING THE BENEFITS AND INCENTIVES OF BARANGAY SECURITY DEVELOPMENT OFFICERS (BSDO'S), AMENDING FOR THE PURPOSE SEC. 393 (D) OF REPUBLIC ACT 7160, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE OF 1991","LEGARDA, LOREN B.","July 27, 2010",NATIONAL,"LOCAL GOVERNMENT CODE, AMENDMENTS (R.A. NO. 7160) BARANGAY TANOD BRIGADES",LOCAL GOVERNMENT,PENDING IN THE COMMITTEE
Senate Bill No. 1619,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1619-15th-congress-republic,NATIONAL MISSING AND UNIDENTIFIED PERSONS DATABASE ACT,AN ACT TO DIRECT THE SECRETARY OF JUSTICE TO ESTABLISH AND MAINTAIN A PUBLIC WEBSITE THROUGH WHICH INDIVIDUALS MAY FIND A COMPLETE DATABASE OF MISSING PERSONS AND UNIDENTIFIED DECEDENT RECORDS,Miriam Defensor Santiago,"July 19, 2010",NATIONAL,MISSING PERSONS,JUSTICE AND HUMAN RIGHTS,PENDING IN THE COMMITTEE
Senate Bill No. 719,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-719-15th-congress-republic,WOMEN AND CHILDREN'S HIV PROTECTION ACT OF 2010,AN ACT PROVIDING FOR COUNSELING AND TESTING OF PREGNANT WOMEN AND NEWBORN INFANTS FOR INFECTION WITH HUMAN IMMUNO DEFICIENCY VIRUS AND FOR OTHER PURPOSES,"ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,HUMAN IMMUNO DEFICIENCY VIRUS (HIV),HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 2183,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2183-15th-congress-republic,TRANSPARENCY IN FUND RELEASES ACT OF 2010,"AN ACT MANDATING TRANSPARENCY IN FUND RELEASES, AND FOR OTHER PURPOSES","Teofisto ""TG"" D. Guingona III","July 28, 2010",NATIONAL,BUDGET GENERAL APPROPRIATIONS ACT (GAA),FINANCE,PENDING IN THE COMMITTEE
Senate Bill No. 1019,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1019-15th-congress-republic,LEGISLATIVE CAREER SERVICE,"AN ACT STRENGTHENING AND RATIONALIZING THE CAREER SERVICE OF THE CONGRESS OF THE PHILIPPINES BY ESTABLISHING A LEGISLATIVE CAREER SERVICE, PROVIDING BENEFITS FOR ITS OFFICERS AND EMPLOYEES, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES","LAPID, MANUEL ""LITO"" M.","August 7, 2010",NATIONAL,LEGISLATIVE CAREER SERVICE,ACCOUNTS,PENDING IN THE COMMITTEE
Senate Bill No. 777,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-777-15th-congress-republic,PROTECTION FOR WOMEN AGAINST ABUSES,"AN ACT FURTHER PROVIDING PROTECTION FOR WOMEN AGAINST ABUSES OF UNEQUAL POWER RELATIONS, EXPANDING FOR THAT PURPOSE THE DEFINITION OF SEXUAL HARASSMENT AND INCREASING THE PENALTIES THEREFOR, THEREBY AMENDING REPUBLIC ACT NO. 7877 AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,SEXUAL HARASSMENT,"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 1077,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1077-15th-congress-republic,HEALTHY LEARNING ENVIRONMENT ACT,AN ACT REQUIRING MANDATORY SCHOOL INSPECTIONS TO PROTECT THE HEALTH AND SAFETY OF STUDENTS AND FOR OTHER PURPOSES,"Manuel B. Villar, Jr. B.","August 7, 2010",NATIONAL,STUDENTS,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 1327,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1327-15th-congress-republic,SHORE PROTECTION ACT,AN ACT REGULATING SHIPPING VESSELS COASTING PHILIPPINE WATERS FOR THE PROTECTION OF SHORES,"Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,SHORE PROTECTION SHIPPING VESSELS,PUBLIC SERVICES,PENDING IN THE COMMITTEE
Senate Bill No. 1385,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1385-15th-congress-republic,ENTRY-LEVEL SALARY OF HUMAN RESOURCES FOR HEALTH ACT OF 2010,AN ACT INCREASING THE ENTRY LEVEL SALARY OF PRIORITY HUMAN RESOURCES FOR HEALTH (HRH),"LEGARDA, LOREN B.","July 13, 2010",NATIONAL,WAGE INCREASE/SALARY INCREASE DOCTORS/PHYSICIANS,HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 1905,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1905-15th-congress-republic,FAIR DEBT COLLECTION PRACTICES ACT,AN ACT PROVIDING FOR FAIR DEBT COLLECTION PRACTICES AND REQUIRING DEBT COLLECTORS TO OBSERVE SUCH PRACTICES,Miriam Defensor Santiago,"July 22, 2010",NATIONAL,FAIR DEBT,"BANKS, FINANCIAL INSTITUTIONS AND CURRENCIES",PENDING IN THE COMMITTEE
Senate Bill No. 3,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-3-15th-congress-republic,FRANCHISE TAX,AN ACT IMPOSING A UNIFORM FRANCHISE TAX ON DISTRIBUTION UTILITIES ENJOYING LEGISLATIVE FRANCHISE IN LIEU OF ANY AND ALL TAXES COLLECTED BY THE GOVERNMENT WITH THE END IN VIEW OF REDUCING THE COST OF ELECTRICITY BORNE BY CONSUMERS,"ENRILE, JUAN PONCE","January 7, 2010",NATIONAL,FRANCHISE TAX,WAYS AND MEANS,PENDING IN THE COMMITTEE
Senate Bill No. 1571,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1571-15th-congress-republic,INDUSTRIES ENGAGED IN THE DEVELOPMENT AND EXPLOITATION OF NATURAL RESOURCES,"AN ACT REQUIRING INDUSTRIES ENGAGED IN THE EXPLOITATION OF NATURAL RESOURCES TO GIVE PREFERENTIAL EMPLOYMENT TO LOCAL RESIDENTS, AMENDING FOR THE PURPOSE THE LABOR CODE OF THE PHILIPPINES",Miriam Defensor Santiago,"July 19, 2010",NATIONAL,NATURAL RESOURCES LABOR CODE OF THE PHILIPPINES (P.D.NO. 442 AMENDMENTS),"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 2135,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2135-15th-congress-republic,LGUS CHOICE OF DEPOSITORY BANKS,"AN ACT PROVIDING FOR GREATER FISCAL AUTONOMY IN FAVOR OF LOCAL GOVERNMENT UNITS (LGUS) IN THE CHOICE OF DEPOSITORY BANKS, AMENDING SECTION 311 OF REPUBLIC ACT NO. 7160, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT ACT OF 1991","LAPID, MANUEL ""LITO"" M.","July 27, 2010",NATIONAL,LOCAL GOVERNMENT UNITS (LGUs),LOCAL GOVERNMENT,PENDING IN THE COMMITTEE
Senate Bill No. 1629,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1629-15th-congress-republic,CHILDPROOF HANDGUN ACT,AN ACT TO PROVIDE FOR CHILDPROOF HANDGUNS,Miriam Defensor Santiago,"July 19, 2010",NATIONAL,HANDGUNS,PUBLIC ORDER AND DANGEROUS DRUGS,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 729,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-729-15th-congress-republic,DEBT MANAGEMENT BOARD CHARTER,"AN ACT CREATING THE DEBT MANAGEMENT BOARD, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,DEBT MANAGEMENT BOARD,ECONOMIC AFFAIRS,PENDING IN THE COMMITTEE
Senate Bill No. 2193,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2193-15th-congress-republic,TUITION FEE RATIONALIZATION ACT,"AN ACT RATIONALIZING AND REGULATING TUITION AND OTHER SCHOOL FEES IN ALL HIGHER AND BASIC EDUCATION INSTITUTIONS, CREATING A TUITION FEE RATIONALIZING COUNCIL, AND FOR OTHER PURPOSES","REVILLA JR., RAMON BONG","July 29, 2010",NATIONAL,TUITION FEES,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 1029,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1029-15th-congress-republic,COMPREHENSIVE AGE-RELATED MACULAR DEGENERATION PREVENTION AND MITIGATION ACT OF 2010,"AN ACT INSTITUTING A COMPREHENSIVE NATIONAL PROGRAM TO MITIGATE AND COMBAT AGE-RELATED MACULAR DEGENERATION, IMPLEMENTING A NATIONWIDE INFORMATION, EDUCATION, COMMUNICATION CAMPAIGN, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES","LAPID, MANUEL ""LITO"" M.","August 7, 2010",NATIONAL,AGE-RELATED MACULAR DEGENERATION (AMD),HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 787,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-787-15th-congress-republic,POLITICAL PUBLIC RELATIONS,AN ACT PROVIDING FOR AND ESTABLISHING THE CODE OF THE PROFESSIONAL STANDARDS FOR THE PRACTICE OF POLITICAL PUBLIC RELATIONS,"ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,POLITICAL PUBLIC RELATIONS,PUBLIC INFORMATION AND MASS MEDIA,PENDING IN THE COMMITTEE
Senate Bill No. 1337,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1337-15th-congress-republic,AGRICULTURE AND FISHERIES EXTENSION ACT OF 2010,"AN ACT PRESCRIBING THE STRENGTHENING OF THE NATIONAL AGRICULTURE AND FISHERIES EXTENSION SYSTEM TO ACCELERATE AGRICULTURE AND FISHERIES DEVELOPMENT, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES","LEGARDA, LOREN B.","July 13, 2010",NATIONAL,AGRICULTURE AND FISHERIES EXTENSION ACT,AGRICULTURE AND FOOD,PENDING IN THE COMMITTEE
Senate Bill No. 1395,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1395-15th-congress-republic,MEDICAL RESIDENCY ACT OF 2010,AN ACT TO MANAGE MEDICAL RESIDENCY TRAINING PROGRAMS IN THE PHILIPPINES,"LEGARDA, LOREN B.","July 13, 2010",NATIONAL,MEDICAL RESIDENCY TRAINING,HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 2421,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2421-15th-congress-republic,FARMERS' AND FISHERMEN'S FREE PATENT ACT,"AN ACT PROVIDING A MECHANISM FOR THE EQUITABLE ACCESS TO AND OWNERSHIP OF PUBLIC LANDS BY FARMERS AND FISHERFOLKS, MANDATING FOR THAT PURPOSE AN ADMINISTRATIVE PROCESS FOR THE TITLING OF SUCH PUBLIC LANDS THROUGH THE ISSUANCE OF FREE PATENT AND FOR OTHER PURPOSES",Miriam Defensor Santiago,"August 17, 2010",NATIONAL,FARMERS/FISHERFOLK LAND TITLE/TORRENS TITLE,ENVIRONMENT AND NATURAL RESOURCES,PENDING IN THE COMMITTEE
Senate Bill No. 1915,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1915-15th-congress-republic,USE OF VIDEO TAPES OR VISUAL RECORDING DEVICE FOR TESTAMENTARY DISPOSITION,"AN ACT AMENDING REPUBLIC ACT NO. 386, AS AMENDED, OTHERWISE KNOWN AS THE CIVIL CODE, ARTICLES 804, 805, 810 AND 811, PROVIDING FOR THE USE OF VIDEO TAPES OR OTHER SIMILAR VISUAL RECORDING DEVICE FOR TESTAMENTARY DISPOSITON OF THE ESTATE OF THE DECEDENT",Miriam Defensor Santiago,"July 22, 2010",NATIONAL,CIVIL CODE OF THE PHILIPPINES VISUAL RECORDING DEVICE,"CONSTITUTIONAL AMENDMENTS, REVISION OF CODES AND LAWS",PENDING IN THE COMMITTEE
Senate Bill No. 248,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-248-15th-congress-republic,REFLECTORIZED VEHICLES AND CARRIAGES ACT,"AN ACT TO REQUIRE CERTAIN VEHICLES/CARRIAGES TRAVERSING MAIN AND SECONDARY ROADS TO USE REFLECTORS, PROVIDING PENALTIES THEREFOR AND FOR OTHER PURPOSES",Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,Motor Vehicles REFLECTORS,PUBLIC SERVICES,PENDING IN THE COMMITTEE
Senate Bill No. 507,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-507-15th-congress-republic,SARANGANI PROVINCE SPECIAL ECONOMIC ZONE ACT,"AN ACT ESTABLISHING THE SARANGANI PROVINCE SPECIAL ECONOMIC ZONE IN THE MUNICIPALITIES OF MAASIM, KIAMBA AND MAITUM, CREATING FOR THAT PURPOSE THE MAASIM-KIAMBA-MAITUM INDUSTRIAL TRIANGLE SPECIAL ECONOMIC ZONE AUTHORITY (MITSEZA), APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,ECONOMIC ZONE,ECONOMIC AFFAIRS,PENDING IN THE COMMITTEE
Senate Bill No. 1973,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1973-15th-congress-republic,PRODUCTIVITY INCENTIVES,AN ACT AMENDING CERTAIN PROVISIONS OF REPUBLIC ACT NO. 6971 OTHERWISE KNOWN AS 'THE PRODUCTIVITY INCENTIVES ACT OF 1990' AND FOR OTHER PURPOSES,"REVILLA JR., RAMON BONG","July 26, 2010",NATIONAL,PRODUCTIVITY INCENTIVE,"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 565,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-565-15th-congress-republic,BUREAU OF CORRECTIONS TECHNICAL INSTITUTE ACT OF 2010,"AN ACT CREATING A BUREAU OF CORRECTIONS TECHNICAL INSTITUTE WITHIN THE NATIONAL BILIBID PRISONS (NBP) RESERVATION AND THE CORRECTIONAL INSTITUTION FOR WOMEN (CIW), APPROPRIATING FUNDS THEREFOR'","ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,BUREAU OF CORRECTIONS TECHNICAL INSTITUTE,JUSTICE AND HUMAN RIGHTS,PENDING IN THE COMMITTEE
Senate Bill No. 2201,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2201-15th-congress-republic,MAGNA CARTA FOR CRIME VICTIMS,"AN ACT PROVIDING THE RIGHTS TO BE ACCORDED VICTIMS OF CRIMES, DEFINING THE DUTIES OF RESPONSIBLE OFFICERS AND PROVIDING PENALTIES THEREFOR",Miriam Defensor Santiago,"February 8, 2010",NATIONAL,MAGNA CARTA FOR CRIME VICTIMS,JUSTICE AND HUMAN RIGHTS,PENDING IN THE COMMITTEE
Senate Bill No. 1696,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1696-15th-congress-republic,PAWNBROKING REGULATION ACT,AN ACT REGULATING PAWNSHOP ESTABLISHMENTS AND OPERATIONS,Miriam Defensor Santiago,"July 21, 2010",NATIONAL,PAWNSHOPS,"BANKS, FINANCIAL INSTITUTIONS AND CURRENCIES",PENDING IN THE COMMITTEE
Senate Bill No. 1463,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1463-15th-congress-republic,TEACHER TECHNOLOGY ACCESS ACT,AN ACT TO PROVIDE COMPUTER INNOVATIVE ASSISTANCE PROGRAMS TO ELEMENTARY AND SECONDARY TEACHERS,Miriam Defensor Santiago,"July 15, 2010",NATIONAL,COMPUTER EDUCATION,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 1520,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1520-15th-congress-republic,SERVICE TO THE PHILIPPINES ACT,AN ACT ESTABLISHING A NATIONAL PROGRAM TO EXPAND OPPORTUNITIES FOR FILIPINO STUDENTS TO SERVE THEIR COMMUNITIES,Miriam Defensor Santiago,"July 19, 2010",NATIONAL,STUDENTS,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 52,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-52-15th-congress-republic,CYBERCRIME PREVENTION ACT OF 2010,"AN ACT DEFINING CYBERCRIME, PROVIDING FOR PREVENTION, INVESTIGATION AND IMPOSITION OF PENALTIES THEREFOR AND FOR OTHER PURPOSES",Edgardo J. Angara,"January 7, 2010",NATIONAL,CYBERCRIME,SCIENCE AND TECHNOLOGY,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
Senate Bill No. 578,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-578-15th-congress-republic,REAL PROPERTY TAX (TREES AND OTHER IMPROVEMENTS ON LANDS),AN ACT EXEMPTING FROM REAL PROPERTY TAX THE TREES AND OTHER IMPROVEMENTS ON LANDS COVERED BY CERTIFICATES OF STEWARDSHIP CONTRACTS UNDER THE INTEGRATED SOCIAL FORESTRY PROGRAM,"ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,REAL PROPERTY TAX,LOCAL GOVERNMENT,PENDING IN THE COMMITTEE
Senate Bill No. 1683,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1683-15th-congress-republic,FAMILY WELFARE,"AN ACT TO AMEND PRESIDENTIAL DECREE NO. 442, BOOK IV, TO INCLUDE AN ADDITIONAL TITLE ON FAMILY WELFARE",Miriam Defensor Santiago,"July 21, 2010",NATIONAL,Family planning LABOR CODE OF THE PHILIPPINES (P.D.NO. 442 AMENDMENTS),"LABOR, EMPLOYMENT AND HUMAN RESOURCES DEVELOPMENT",PENDING IN THE COMMITTEE
Senate Bill No. 1113,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1113-15th-congress-republic,NATIONAL POLICY AND GUIDELINES FOR THE OPERATION AND MAINTENANCE OF DORMITORIES AND BOARDING-HOUSES,"AN ACT ESTABLISHING A COMPREHENSIVE AND INTEGRATED NATIONAL POLICY AND PROGRAM GUIDELINES FOR THE OPERATION AND MAINTENANCE OF DORMITORIES AND BOARDING-HOUSES, PROVIDING PENALTIES THEREFOR, AND FOR OTHER PURPOSES","Manuel B. Villar, Jr. B.","December 7, 2010",NATIONAL,DORMITORIES/BOARDING HOUSES,"URBAN PLANNING, HOUSING AND RESETTLEMENT",PENDING IN THE COMMITTEE
Senate Bill No. 1740,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1740-15th-congress-republic,DISCLOSURE OF ENVIRONMENTAL RECORD OF APPLICANTS FOR AN ENVIRONMENTAL COMPLIANCE CERTIFICATE,AN ACT REQUIRING DISCLOSURE OF ENVIRONMENTAL RECORD OF APPLICANTS FOR AN ENVIRONMENTAL COMPLIANCE CERTIFICATE,Miriam Defensor Santiago,"July 21, 2010",NATIONAL,ENVIRONMENTAL COMPLIANCE CERTIFICATE (ECC),ENVIRONMENT AND NATURAL RESOURCES,PENDING IN THE COMMITTEE
Senate Bill No. 1003,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1003-15th-congress-republic,ACCELERATE NUTRITION IMPROVEMENT (ANI) ACT OF 2010,"AN ACT STRENGTHENING THE NATIONAL NUTRITION PROGRAM, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES","LAPID, MANUEL ""LITO"" M.","August 7, 2010",NATIONAL,nutrition,HEALTH AND DEMOGRAPHY,PENDING IN THE COMMITTEE
Senate Bill No. 809,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-809-15th-congress-republic,SALARY STANDARDIZATION LAW (R.A. 6758),"AN ACT EXEMPTING THE BUREAU OF INTERNAL REVENUE FROM THE COVERAGE OF REPUBLIC ACT NO. 6758, OTHERWISE KNOWN AS THE SALARY STANDARDIZATION LAW, AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","July 7, 2010",NATIONAL,SALARY STANDARDIZATION,FINANCE,PENDING IN THE COMMITTEE
Senate Bill No. 2467,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-2467-15th-congress-republic,NATIONAL TEACHERS' ACT,AN ACT ESTABLISHING A TEACHER CORPS PROGRAM IN ORDER TO STRENGTHEN THE TEACHING PROFESSION,"ESTRADA, JINGGOY E.","August 31, 2010",NATIONAL,TEACHERS,"EDUCATION, ARTS AND CULTURE",PENDING IN THE COMMITTEE
Senate Bill No. 1061,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1061-15th-congress-republic,CORRECTIONAL NURSERY ACT OF 2010,"AN ACT ESTABLISHING A CORRECTIONAL NURSERY PROGRAM IN ALL CORRECTIONAL INSTITUTIONS FOR WOMEN, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES","Manuel B. Villar, Jr. B.","August 7, 2010",NATIONAL,BUREAU OF CORRECTIONAL SERVICES NURSERY PROGRAM,PUBLIC ORDER AND DANGEROUS DRUGS,PENDING IN THE COMMITTEE
Senate Bill No. 867,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-867-15th-congress-republic,FOUNDATION FOR THE ENCOURAGEMENT OF GIFTED AND TALENTED CHILDREN AND YOUTH,"AN ACT CREATING A PUBLIC CORPORATION TO BE KNOWN AS THE FOUNDATION FOR THE ENCOURAGEMENT OF GIFTED AND TALENTED CHILDREN AND YOUTH, AND TO DEFINE ITS POWERS AND PURPOSES, AND FOR OTHER PURPOSES","ESTRADA, JINGGOY E.","August 7, 2010",NATIONAL,GIFTED AND TALENTED PUPIL/GIFTED AND TALENTED CHILDREN AND YOUTH,GOVERNMENT CORPORATIONS AND PUBLIC ENTERPRISES,PENDING IN THE COMMITTEE
Senate Bill No. 231,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-231-15th-congress-republic,MARINE RESERVE LAW,"AN ACT REQUIRING COASTAL PROVINCES, COASTAL CITIES AND FIRST CLASS COASTAL MUNICIPALITIES TO HAVE A MARINE RESERVE FOR AQUATIC RESOURCES AND A FISHERIES OFFICER TO SUPERVISE THE SAME AND APPROPRIATING FUNDS THEREOF",Antonio F. Trillanes IV,"June 7, 2010",NATIONAL,MARINE RESERVE LAW,LOCAL GOVERNMENT,PENDING IN THE COMMITTEE
Senate Bill No. 1335,15th Congress (July 2010 - 2013),https://ldr.senate.gov.ph/bills/senate-bill-no-1335-15th-congress-republic,ANTI-THEFT AND ROBBERY OF PORTABLE TELECOMMUNICATION DEVICES ACT OF 2010,AN ACT PROVIDING STIFFER PENALTIES FOR THE CRIME OF THEFT AND ROBBERY OF PORTABLE TELECOMMUNICATION DEVICES,"LEGARDA, LOREN B.","July 13, 2010",NATIONAL,THEFT AND ROBBERY CELLULAR PHONES,JUSTICE AND HUMAN RIGHTS,CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT
